population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,140,Bahrain,1,Male,22,All ages,515,Asthma,3,Rate,2023,1.4415250770757086,2.90334903747219,0.6994108696401857
1,All Population,1,Deaths,140,Bahrain,2,Female,22,All ages,515,Asthma,3,Rate,2023,3.368747385118727,6.828842848863838,1.5900616425368435
1,All Population,1,Deaths,140,Bahrain,1,Male,24,15-49 years,515,Asthma,1,Number,2023,1.9728607463540244,4.062902613411401,0.9825195934355436
1,All Population,1,Deaths,140,Bahrain,2,Female,24,15-49 years,515,Asthma,1,Number,2023,2.0371830944817835,3.9662543833975357,1.0065095976863154
1,All Population,1,Deaths,140,Bahrain,1,Male,24,15-49 years,515,Asthma,2,Percent,2023,0.002861270110441086,0.005575784326637963,0.001439288617714056
1,All Population,1,Deaths,140,Bahrain,2,Female,24,15-49 years,515,Asthma,2,Percent,2023,0.010285478348302944,0.019547447279870237,0.005419878769023363
1,All Population,1,Deaths,140,Bahrain,1,Male,24,15-49 years,515,Asthma,3,Rate,2023,0.2990818583986752,0.6159281471627305,0.14894806258418092
1,All Population,1,Deaths,140,Bahrain,2,Female,24,15-49 years,515,Asthma,3,Rate,2023,0.6125360427831933,1.1925652491711005,0.30263524553099164
1,All Population,1,Deaths,140,Bahrain,1,Male,25,50-69 years,515,Asthma,1,Number,2023,5.124912078813583,10.375115825425034,2.391384344228036
1,All Population,1,Deaths,140,Bahrain,2,Female,25,50-69 years,515,Asthma,1,Number,2023,6.0057415269343535,13.06594204683906,2.7769896171891806
1,All Population,1,Deaths,140,Bahrain,1,Male,25,50-69 years,515,Asthma,2,Percent,2023,0.004041035352739919,0.007726852096885568,0.001880541144385552
1,All Population,1,Deaths,140,Bahrain,2,Female,25,50-69 years,515,Asthma,2,Percent,2023,0.011031367204115591,0.023409797222173227,0.005190082279256027
1,All Population,1,Deaths,140,Bahrain,1,Male,25,50-69 years,515,Asthma,3,Rate,2023,3.2655240939614334,6.6108823301821955,1.5237574955250015
1,All Population,1,Deaths,140,Bahrain,2,Female,25,50-69 years,515,Asthma,3,Rate,2023,6.456713017873954,14.04706441765164,2.9855139338570096
1,All Population,1,Deaths,140,Bahrain,1,Male,26,70+ years,515,Asthma,1,Number,2023,6.824066532863575,13.78805600271945,3.291034084054454
1,All Population,1,Deaths,140,Bahrain,2,Female,26,70+ years,515,Asthma,1,Number,2023,11.249037230181507,23.412341748392073,5.01273085789277
1,All Population,1,Deaths,140,Bahrain,1,Male,26,70+ years,515,Asthma,2,Percent,2023,0.00663502968986519,0.013491943599757732,0.0032010163086673795
1,All Population,1,Deaths,140,Bahrain,2,Female,26,70+ years,515,Asthma,2,Percent,2023,0.013517063186378938,0.026704622662537682,0.006026182670219057
1,All Population,1,Deaths,140,Bahrain,1,Male,26,70+ years,515,Asthma,3,Rate,2023,39.401773854781894,79.6114548268109,19.00224449802934
